url_length,dots,hyphens,at,question,percent,equal,domain_length,https,ip_address,login_word,bank_word,verify_word,secure_word,label
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
38,2,0,0,0,0,0,29,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
33,2,2,0,0,0,0,25,1,0,0,0,0,0,1
175,2,1,0,1,0,3,15,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
37,2,2,0,0,0,0,28,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
44,2,0,0,0,0,0,28,1,0,0,0,0,0,1
21,2,0,0,0,0,0,13,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
25,2,1,0,0,0,0,16,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
26,2,0,0,0,0,0,17,1,0,0,0,0,0,1
41,2,0,0,0,0,0,18,1,0,0,0,0,0,1
60,3,1,0,0,0,0,28,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
175,2,1,0,1,0,3,15,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
61,3,0,0,0,0,0,16,1,0,1,0,0,0,1
47,2,0,0,0,0,0,16,1,0,0,0,0,0,1
20,1,0,0,0,0,0,6,1,0,0,0,0,0,1
20,1,0,0,0,0,0,6,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
23,1,0,0,0,0,0,8,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
178,3,1,0,1,0,4,15,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
43,2,1,0,0,0,0,34,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
36,2,0,0,0,0,0,27,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
40,2,0,0,0,0,0,16,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
54,2,0,0,0,0,0,17,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
20,2,0,0,0,0,0,12,1,0,0,0,0,0,0
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
27,1,0,0,0,0,0,19,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
23,2,0,0,0,0,0,14,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
49,4,0,0,0,0,0,14,1,0,0,0,0,0,1
29,2,0,0,0,0,0,20,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
19,2,0,0,0,0,0,11,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
44,2,2,0,0,0,0,35,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
39,1,0,0,0,0,0,13,1,0,0,0,0,0,1
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
18,2,0,0,0,0,0,10,1,0,0,0,0,0,0
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
25,1,1,0,0,0,0,17,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
25,1,1,0,0,0,0,17,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
37,2,0,0,0,0,0,28,1,0,0,0,0,0,1
124,3,0,0,1,0,1,15,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
20,1,1,0,0,0,0,12,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
40,2,1,0,0,0,0,31,1,0,0,0,0,0,1
20,1,1,0,0,0,0,12,1,0,0,0,0,0,0
147,2,2,0,1,1,2,29,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
40,2,2,0,0,0,0,31,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
60,3,1,0,0,0,0,43,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
27,1,2,0,0,0,0,19,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
30,1,0,0,0,0,0,22,1,0,0,0,0,0,0
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
29,2,0,0,0,0,0,21,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
25,1,0,0,0,0,0,14,1,0,0,0,0,0,1
35,2,2,0,0,0,0,26,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
36,2,2,0,0,0,0,27,1,0,0,0,0,0,1
88,2,1,0,1,0,3,24,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
84,2,0,0,0,0,0,15,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
40,2,1,0,0,0,0,31,1,0,0,0,0,0,1
28,2,1,0,0,0,0,19,1,0,0,0,0,0,1
175,2,3,0,1,0,3,15,1,0,0,0,0,0,1
28,2,0,0,0,0,0,19,1,0,0,0,0,0,1
32,1,0,0,0,0,0,24,1,0,0,0,0,0,0
25,1,1,0,0,0,0,17,1,0,0,0,0,0,0
39,2,0,0,0,0,0,30,1,0,0,0,0,0,1
28,2,0,0,0,0,0,19,1,0,0,0,0,0,1
20,1,0,0,0,0,0,5,1,0,0,0,0,0,1
27,1,0,0,0,0,0,12,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
25,2,0,0,0,0,0,17,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
38,2,2,0,0,0,0,29,1,0,0,0,0,0,1
93,2,5,0,0,0,0,31,1,0,0,0,0,0,1
28,2,0,0,0,0,0,20,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
55,2,1,0,0,0,0,16,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,1,0,0,0
43,2,0,0,0,0,0,34,1,0,0,0,0,0,1
43,2,0,0,0,0,0,16,1,0,0,0,0,0,1
31,2,0,0,0,0,0,22,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
60,3,1,0,0,0,0,12,1,0,0,0,0,0,1
190,3,2,0,1,0,4,15,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
234,2,0,0,1,2,2,26,1,0,0,0,0,0,1
41,2,0,0,0,0,0,32,1,0,0,0,0,0,1
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
73,5,1,0,0,0,0,35,1,0,1,0,0,0,1
175,2,1,0,1,0,3,15,1,0,0,0,0,0,1
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
40,2,0,0,0,0,0,31,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
42,3,0,0,0,0,0,20,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
44,2,0,0,0,0,0,37,0,0,0,0,0,0,1
27,1,0,0,1,0,1,7,1,0,0,0,0,0,1
25,1,1,0,0,0,0,17,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
30,2,0,0,0,0,0,21,1,0,0,0,0,0,1
35,1,0,0,0,0,0,9,1,0,0,0,0,0,1
21,2,0,0,0,0,0,13,1,0,0,0,0,0,0
19,1,1,0,0,0,0,11,1,0,0,0,0,0,0
41,2,0,0,0,0,0,25,1,0,0,0,0,0,1
26,1,1,0,0,0,0,19,0,0,0,0,0,0,1
42,2,0,0,0,0,0,16,1,0,0,0,0,0,1
43,2,0,0,0,0,0,16,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
40,2,0,0,0,0,0,16,1,0,0,0,0,0,1
118,3,2,0,1,0,2,15,1,0,0,0,0,0,1
28,1,1,0,0,0,0,20,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
90,3,1,0,0,0,0,43,1,0,0,0,0,0,1
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
30,2,0,0,0,0,0,21,1,0,0,0,0,0,1
190,3,1,0,1,0,4,15,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,1
38,2,0,0,0,0,0,29,1,0,0,0,0,0,1
28,2,0,0,0,0,0,20,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
26,1,0,0,0,0,0,14,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
31,2,0,0,0,0,0,22,1,0,0,0,0,0,1
49,2,0,0,0,0,0,10,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
34,1,1,0,0,0,0,25,1,0,0,0,0,0,1
30,2,0,0,0,0,0,21,1,0,0,0,0,0,1
94,3,1,0,0,0,0,43,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
46,2,3,0,0,0,0,37,1,0,0,0,0,0,1
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
31,2,0,0,0,0,0,13,1,0,0,0,0,0,1
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
13,1,0,0,0,0,0,5,1,0,0,0,0,0,0
43,2,2,0,0,0,0,34,1,0,0,0,0,0,1
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
41,2,1,0,0,0,0,22,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
64,1,2,0,1,0,2,12,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
29,1,1,0,0,0,0,6,0,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
29,1,1,0,0,0,0,21,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
42,2,0,0,0,0,0,14,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
27,1,0,0,0,0,0,19,1,0,0,0,0,0,0
175,2,1,0,1,0,3,15,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
28,2,0,0,0,0,0,19,1,0,0,0,0,0,1
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
31,1,0,0,0,0,0,23,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
18,2,0,0,0,0,0,10,1,0,0,0,0,0,0
40,2,0,0,0,0,0,31,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
175,2,1,0,1,0,3,15,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
21,1,0,0,0,0,0,9,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
178,3,1,0,1,0,4,15,1,0,0,0,0,0,1
31,2,0,0,0,0,0,22,1,0,0,0,0,0,1
32,2,0,0,0,0,0,24,0,0,1,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
81,3,0,0,1,0,2,30,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
36,2,0,0,0,0,0,27,1,0,0,0,0,0,1
41,2,0,0,0,0,0,13,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
83,3,0,0,0,0,0,74,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
46,2,0,0,0,0,0,15,1,0,0,0,0,0,1
28,1,0,0,0,0,0,17,1,0,0,0,0,0,1
24,2,0,0,0,0,0,16,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
46,3,1,0,1,0,1,7,1,0,0,0,0,0,1
21,1,1,0,0,0,0,13,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
38,2,2,0,0,0,0,29,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
21,2,0,0,0,0,0,13,1,0,0,0,0,0,0
75,2,1,0,1,0,2,24,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
35,1,0,0,0,0,0,20,0,0,0,0,0,0,1
84,2,0,0,0,0,0,15,1,0,0,0,0,0,1
33,2,0,0,0,0,0,24,1,0,0,0,0,0,1
28,1,1,0,0,0,0,20,1,0,0,0,0,0,0
35,2,0,0,0,0,0,27,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
30,2,1,0,0,0,0,21,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
190,3,4,0,1,0,4,15,1,0,0,0,0,0,1
80,3,0,0,1,0,0,16,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
20,1,1,0,0,0,0,12,1,0,0,0,0,0,0
38,2,2,0,0,0,0,29,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
27,1,0,0,0,0,0,19,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
23,1,1,0,0,0,0,15,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
26,1,1,0,0,0,0,11,1,0,0,0,0,0,1
167,2,4,0,1,0,3,15,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
25,2,0,0,0,0,0,17,1,0,0,0,0,0,0
22,1,1,0,0,0,0,14,1,0,0,0,0,0,0
175,2,3,0,1,0,3,15,1,0,0,0,0,0,1
29,2,0,0,0,0,0,20,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
31,1,0,0,0,0,0,23,1,0,0,0,0,0,0
48,1,1,0,0,0,0,17,1,0,0,0,0,0,1
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
167,2,2,0,1,0,3,15,1,0,0,0,0,0,1
40,1,3,0,0,0,0,32,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
83,3,0,0,0,0,0,74,1,0,0,0,0,0,1
76,2,0,0,1,0,1,16,1,0,0,0,1,0,1
31,2,0,0,0,0,0,22,1,0,0,0,0,0,1
37,2,0,0,0,0,0,28,1,0,1,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
38,2,0,0,0,0,0,16,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
30,1,0,0,0,0,0,18,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
41,3,1,0,0,0,0,21,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
28,1,0,0,0,0,0,20,1,0,0,0,0,0,0
175,2,3,0,1,0,3,15,1,0,0,0,0,0,1
29,2,0,0,0,0,0,20,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
20,1,1,0,0,0,0,12,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
55,4,0,0,0,0,0,24,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
119,4,2,0,2,6,3,6,1,0,0,0,0,0,1
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
20,1,1,0,0,0,0,12,1,0,0,0,0,0,0
95,4,0,0,1,0,0,73,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
28,2,0,0,0,0,0,19,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
114,2,0,0,0,0,0,17,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
38,2,2,0,0,0,0,29,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
175,2,4,0,1,0,3,15,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
30,2,0,0,0,0,0,21,1,0,0,0,0,0,1
37,2,1,0,0,0,0,19,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
45,3,0,0,0,0,0,27,1,0,1,0,0,0,1
28,2,0,0,0,0,0,19,1,0,0,0,0,0,1
64,2,4,0,0,0,0,14,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
28,1,0,0,0,0,0,11,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
71,1,7,0,0,0,0,8,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
30,2,1,0,0,0,0,21,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
51,3,0,0,0,0,0,21,1,0,0,0,0,0,1
28,1,0,0,0,0,0,19,1,0,0,0,0,0,1
93,1,1,0,1,0,1,22,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
83,3,0,0,0,0,0,74,1,0,0,0,0,0,1
49,2,1,0,0,0,0,16,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
49,1,0,0,0,0,0,32,1,0,0,0,0,0,1
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
292,3,2,0,1,0,2,26,1,0,0,0,0,0,1
42,3,0,0,1,0,1,7,1,0,0,0,0,0,1
38,3,0,0,0,0,0,29,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
45,2,0,0,0,0,0,14,1,0,0,0,0,0,1
39,2,1,0,0,0,0,23,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
30,2,1,0,0,0,0,21,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
31,2,0,0,0,0,0,22,1,0,0,0,0,0,1
29,1,0,0,0,0,0,21,1,0,0,0,0,0,0
28,1,0,0,0,0,0,20,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
26,2,0,0,0,0,0,17,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
50,2,0,0,0,0,0,16,1,0,0,0,0,1,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
66,3,1,0,0,0,0,43,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
32,2,2,0,0,0,0,23,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
